,Accuracy,Balanced Accuracy,F1 Score,Specificity,Parity Score Gender,Parity Score Race,Intersectional Parity Score,AUC_Gender,KL Divergence_Gender,Model
468,0.07,0.07102841136454582,0.021052631578947368,0.12244897959183673,0.9375750300120048,0.8088104155079348,0.6873580214504449,0.5272331154684096,0.00788041256478312,FairBN
469,0.91,0.9093637454981993,0.9142857142857143,0.8775510204081632,0.9517140189409098,0.7790194238133505,0.6728498650998784,0.5075363478724824,0.0046852670103452315,LabelBN
470,0.91,0.9092303588101907,0.9148264984227129,0.8707482993197279,0.9114312391623316,0.8028665609093973,0.6660488187817324,0.544729002712196,0.01578498044923979,NBSens
471,0.9066666666666666,0.9058289982659731,0.9119496855345912,0.8639455782312925,0.9313058556756036,0.8075741767583681,0.6897324935164799,0.5301009292605932,0.009506608047409645,NB
472,0.51,0.5,0.6754966887417219,0.0,1.0,1.0,1.0,0.5380596683117691,0.0,FRFC05
473,1.0,1.0,1.0,1.0,0.972922502334267,0.8822976412006057,0.7753998111610849,0.5135387488328664,0.0014668155278721486,Dataset
474,0.12666666666666668,0.13737373737373737,0.036764705882352935,0.24444444444444444,0.9752433441486288,0.7988858903082108,0.6723386232109453,0.5139561758300369,0.0013289158374206467,FairBN
475,0.8566666666666667,0.8474747474747475,0.878186968838527,0.7555555555555555,0.9816880750255567,0.7830118038245454,0.6588583540285564,0.5025112227210099,0.0007143396013298067,LabelBN
476,0.8566666666666667,0.8434343434343434,0.8821917808219177,0.7111111111111111,0.928885728254589,0.828849946173903,0.701166458542378,0.5391795190897373,0.011203659590547504,NBSens
477,0.8766666666666667,0.8656565656565656,0.8969359331476323,0.7555555555555555,0.9952886794968665,0.8609398853054533,0.7229497562690904,0.5230010222676564,4.852307668112496e-05,NB
478,0.55,0.5,0.7096774193548387,0.0,1.0,1.0,1.0,0.5108449264411752,0.0,FRFC05
479,1.0,1.0,1.0,1.0,0.9859993777501223,0.8165168788863995,0.7416109917186375,0.5070003111249389,0.0003964032612319042,Dataset
480,0.10666666666666667,0.11428571428571428,0.0,0.22857142857142856,0.9391567336772816,0.8124247678623813,0.5137866460837053,0.5063378402419498,0.007955801144837855,FairBN
481,0.79,0.7888392857142857,0.8037383177570093,0.7714285714285715,0.8846290695605763,0.874115816335995,0.5336205686053648,0.5538160469667319,0.02673968590299447,LabelBN
482,0.8866666666666667,0.8785714285714286,0.903954802259887,0.7571428571428571,0.9654865682262943,0.7891635316241249,0.5624049166406617,0.5161003380181464,0.0025903812774005705,NBSens
483,0.8866666666666667,0.8785714285714286,0.903954802259887,0.7571428571428571,0.9654865682262943,0.7891635316241249,0.5624049166406617,0.5053593666607366,0.0025903812774005705,NB
484,0.5333333333333333,0.5,0.6956521739130436,0.0,1.0,1.0,1.0,0.5062933641700765,0.0,FRFC05
485,1.0,1.0,1.0,1.0,0.935064935064935,0.8082981458997333,0.5676669718137441,0.5324675324675325,0.00850505283090891,Dataset
486,0.14,0.1481348637015782,0.07194244604316546,0.23529411764705882,0.8868528731542431,0.8409405620976398,0.8093500634509956,0.559130937555595,0.026827799784182954,FairBN
487,0.8366666666666667,0.8305236728837877,0.8571428571428572,0.7647058823529411,0.894769613947696,0.8243172150459016,0.7855802753578243,0.5436755025796121,0.02280186246118246,LabelBN
488,0.8733333333333333,0.8653156384505021,0.8914285714285715,0.7794117647058824,0.886852873154243,0.866181233393952,0.8275778827612276,0.5839930617327878,0.026827799784182954,NBSens
489,0.8733333333333333,0.8653156384505021,0.8914285714285715,0.7794117647058824,0.9135385162782423,0.8556191410722027,0.8323452170026717,0.5684041985411848,0.015698415180258773,NB
490,0.5466666666666666,0.5,0.7068965517241379,0.0,1.0,1.0,1.0,0.5598870307774417,0.0,FRFC05
491,1.0,1.0,1.0,1.0,0.989147838462907,0.8945684692363699,0.8513565437203839,0.5054260807685464,0.00023776682404651715,Dataset
492,0.20333333333333334,0.21785714285714286,0.0,0.4357142857142857,0.9743589743589743,0.7811076563116247,0.7345485800520538,0.5174724002849003,0.0016799696730826902,FairBN
493,0.63,0.6258928571428571,0.6646525679758307,0.5642857142857143,0.9743589743589743,0.7805919212524662,0.6181568013037204,0.505920584045584,0.0013386284606460748,LabelBN
494,0.8033333333333333,0.7892857142857144,0.8443271767810027,0.5785714285714286,0.9481837606837608,0.7559490322621367,0.7112522595872168,0.540798611111111,0.006704461608358983,NBSens
495,0.8,0.7857142857142857,0.8421052631578948,0.5714285714285714,0.9545940170940171,0.7653545014913816,0.7167249670139643,0.5272435897435896,0.0051963342714567776,NB
496,0.5333333333333333,0.5,0.6956521739130436,0.0,1.0,1.0,1.0,0.528022613960114,0.0,FRFC05
497,1.0,1.0,1.0,1.0,0.9759615384615385,0.7284819704181886,0.6611350712799222,0.5120192307692307,0.0011621630888815453,Dataset
498,0.17,0.1835016835016835,0.06037735849056604,0.31851851851851853,0.8843159065628476,0.8300513470815573,0.6955092652209072,0.5830255839822025,0.029376695316998713,FairBN
499,0.8066666666666666,0.7952861952861953,0.8379888268156425,0.6814814814814815,0.9161290322580645,0.8161094710376362,0.6858910557098787,0.550389321468298,0.015087789947388422,LabelBN
500,0.84,0.8276094276094277,0.8674033149171271,0.7037037037037037,0.8502780867630702,0.7378070425078762,0.6345791239983842,0.6133926585094549,0.04839215400340796,NBSens
501,0.84,0.8276094276094277,0.8674033149171271,0.7037037037037037,0.8903225806451612,0.8011226748259852,0.7030758025469197,0.5979087875417131,0.026101036793180057,NB
502,0.55,0.5,0.7096774193548387,0.0,1.0,1.0,1.0,0.5886095661846495,0.0,FRFC05
503,1.0,1.0,1.0,1.0,0.949944382647386,0.8042292359069956,0.7169499730446068,0.5250278086763069,0.005047678991662877,Dataset
504,0.13666666666666666,0.16532258064516128,0.0,0.33064516129032256,0.9938781893739668,0.840039359818355,0.5989132161110046,0.5251575137405603,9.347039733169794e-05,FairBN
505,0.7066666666666667,0.7011546920821115,0.7456647398843931,0.6693548387096774,0.9968720675633406,0.8795721103327683,0.5158570820992952,0.5237052593949685,1.9917756131324592e-05,LabelBN
